compound name,smiles,[-CH3],[-CH2-],[>CH-],[>C<],(-CH2-)R,(>CH-)R,(>C<)R,[=CH2],[=CH-],[=C<],(=CH-)R,(=C<)R,aCHa,saCa,aaCa,[-OH](alcohol),[-OH](phenol),[-O-],(-O-)R,[>C=O],(>C=O)R,[-CHO],[-COO-],[-COOH],FP,MW
"1,6-Octadiene, 7-methyl-3-methylene-",C=CC(=C)CCC=C(C)C,22.0588,20.5882,0,0,0,0,0,20.5882,19.1176,17.6471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317.55,136
"1,5-dimethyl-1,2,3,4-tetrahydronaphthalene",Cc1cccc2c1CCCC2C,18.75,0,0,0,26.25,8.125,0,0,0,0,0,0,24.375,22.5,0,0,0,0,0,0,0,0,0,0,372.25,160
nonadecylcyclohexane,CCCCCCCCCCCCCCCCCCCC1CCCCC1,4.2857,72,0,0,20,3.7143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475.15,350
"Naphthalene, 1,3-dimethyl-",Cc1cc(C)c2ccccc2c1,19.2308,0,0,0,0,0,0,0,0,0,0,0,50,15.3846,15.3846,0,0,0,0,0,0,0,0,0,382.55,156
"4,4-dimethyl-2,3-dihydro-1H-naphthalene",CC1(C)CCCc2ccccc21,18.75,0,0,0,26.25,0,7.5,0,0,0,0,0,32.5,15,0,0,0,0,0,0,0,0,0,0,354.35,160
Cyclododecane,C1CCCCCCCCCCC1,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360.75,168
"2,2-dimethyl-5-methylidenebicyclo[2.2.1]heptane",C=C1CC2CC1CC2(C)C,22.0588,0,0,0,30.8824,19.1176,8.8235,10.2941,0,0,0,8.8235,0,0,0,0,0,0,0,0,0,0,0,0,308.05,136
1-phenylethenylbenzene,C=C(c1ccccc1)c1ccccc1,0,0,0,0,0,0,0,7.7778,0,6.6667,0,0,72.2222,13.3333,0,0,0,0,0,0,0,0,0,0,386.15,180
6-methyl-1H-indene,Cc1ccc2c(c1)CC=C2,11.5385,0,0,0,10.7692,0,0,0,0,0,20,0,30,27.6923,0,0,0,0,0,0,0,0,0,0,346.45,130
Dipropylene glycol monomethylether acetate,COC(C)COC(C)COC(C)=O,31.5789,14.7368,13.6842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8421,0,0,0,0,23.1579,0,364.65,190
7-Oxabicyclo(4.1.0)heptane,C1CCC2OC2C1,0,0,0,0,57.1429,26.5306,0,0,0,0,0,0,0,0,0,0,0,0,16.3265,0,0,0,0,0,300.35,98
"Bicyclo(2.2.1)heptan-2-one, 1,7,7-trimethyl-, (1S,4S)-",CC1(C)[C@H]2CC[C@]1(C)C(=O)C2,29.6053,0,0,0,27.6316,8.5526,15.7895,0,0,0,0,0,0,0,0,0,0,0,0,0,18.4211,0,0,0,337.55,152
"Phenol, 2,4,6-tri-tert-butyl- (6CI,7CI,8CI)",CC(C)(C)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,51.5267,0,0,13.7405,0,0,0,0,0,0,0,0,9.9237,18.3206,0,0,6.4885,0,0,0,0,0,0,0,402.45,262
"3,7-dimethylocta-2,6-dienyl acetate",CC(=O)OCC=C(C)CCC=C(C)C,30.6122,21.4286,0,0,0,0,0,0,13.2653,12.2449,0,0,0,0,0,0,0,0,0,0,0,0,22.449,0,372.05,196
"Benzaldehyde, 2,4,6-trihydroxy-",O=Cc1c(O)cc(O)cc1O,0,0,0,0,0,0,0,0,0,0,0,0,16.8831,31.1688,0,0,33.1169,0,0,0,0,18.8312,0,0,434.15,154
"2,3,4-trimethylpentan-2-ol",CC(C)C(C)C(C)(C)O,57.6923,0,20,9.2308,0,0,0,0,0,0,0,0,0,0,0,13.0769,0,0,0,0,0,0,0,0,323.15,130
"Octanoic acid, propyl ester",CCCCCCCC(=O)OCCC,16.129,60.2151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.6559,0,361.05,186
"Spiro(bicyclo(3.1.1)heptane-2,2'-oxirane), 6,6-dimethyl-",CC1(C)C2CCC3(CO3)C1C2,19.7368,0,0,0,36.8421,17.1053,15.7895,0,0,0,0,0,0,0,0,0,0,0,10.5263,0,0,0,0,0,339.15,152
methoxycyclohexane,COC1CCCCC1,13.1579,0,0,0,61.4035,11.4035,0,0,0,0,0,0,0,0,0,0,0,14.0351,0,0,0,0,0,0,293.85,114
4-Penten-2-ol,C=CCC(C)O,17.4419,16.2791,15.1163,0,0,0,0,16.2791,15.1163,0,0,0,0,0,0,19.7674,0,0,0,0,0,0,0,0,298.75,86
"Phenol, 2-pentyl-",CCCCCc1ccccc1O,9.1463,34.1463,0,0,0,0,0,0,0,0,0,0,31.7073,14.6341,0,0,10.3659,0,0,0,0,0,0,0,399.45,164
3-ethyl-3-methylhexane,CCCC(C)(CC)CC,46.875,43.75,0,9.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302.35,128
2-tert-butylnaphthalene,CC(C)(C)c1ccc2ccccc2c1,24.4565,0,0,6.5217,0,0,0,0,0,0,0,0,49.4565,6.5217,13.0435,0,0,0,0,0,0,0,0,0,394.75,184
diethyl (E)-pent-2-enedioate,CCOC(=O)/C=C/CC(=O)OCC,16.129,22.5806,0,0,0,0,0,0,13.9785,0,0,0,0,0,0,0,0,0,0,0,0,0,47.3118,0,379.85,186
bis(3-methylbutyl) oxalate,CC(C)CCOC(=O)C(=O)OCCC(C)C,26.087,24.3478,11.3043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.2609,0,387.45,230
"4-methylbenzene-1,3-diol",Cc1ccc(O)cc1O,12.0968,0,0,0,0,0,0,0,0,0,0,0,31.4516,29.0323,0,0,27.4194,0,0,0,0,0,0,0,403.25,124
1-methyl-2-propylcyclohexane,CCCC1CCCCC1C,21.4286,20,0,0,40,18.5714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320.85,140
"Butanedioic acid, dipropyl ester",CCCOC(=O)CCC(=O)OCCC,14.8515,41.5842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.5644,0,384.55,202
Spiro(5.5)undecane,C1CCC2(CC1)CCCCC2,0,0,0,0,92.1053,0,7.8947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344.95,152
"Benzaldehyde, 4-hydroxy-3-methoxy-",COc1cc(C=O)ccc1O,9.8684,0,0,0,0,0,0,0,0,0,0,0,25.6579,23.6842,0,0,11.1842,10.5263,0,0,0,19.0789,0,0,390.75,152
hexyl pentanoate,CCCCCCOC(=O)CCCC,16.129,60.2151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.6559,0,361.05,186
"1,3-dimethoxypropan-2-ol",COCC(O)COC,25,23.3333,10.8333,0,0,0,0,0,0,0,0,0,0,0,0,14.1667,0,26.6667,0,0,0,0,0,0,331.35,120
(3-cyclohexyl-2-methylpropyl)cyclohexane,CC(CC1CCCCC1)CC1CCCCC1,6.7568,12.6126,5.8559,0,63.0631,11.7117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399.85,222
"Tricyclo(3.3.1.13,7)decane",C1C2CC3CC1CC(C2)C3,0,0,0,0,61.7647,38.2353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322.05,136
1H-Indene,C1=Cc2ccccc2C1,0,0,0,0,12.069,0,0,0,0,0,22.4138,0,44.8276,20.6897,0,0,0,0,0,0,0,0,0,0,331.15,116
"Naphthalene, 1,6-dimethyl- (8CI)(9CI)",Cc1ccc2c(C)cccc2c1,19.2308,0,0,0,0,0,0,0,0,0,0,0,50,15.3846,15.3846,0,0,0,0,0,0,0,0,0,383.65,156
1-ethyl-2-methylcyclopentane,CCC1CCCC1C,26.7857,12.5,0,0,37.5,23.2143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286.65,112
"Phenanthrene, 9-ethyl- (8CI)(9CI)",CCc1cc2ccccc2c2ccccc12,7.2816,6.7961,0,0,0,0,0,0,0,0,0,0,56.7961,5.8252,23.301,0,0,0,0,0,0,0,0,0,438.25,206
octylcyclohexane,CCCCCCCCC1CCCCC1,7.6531,50,0,0,35.7143,6.6327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378.55,196
"1-tert-butyl-3,5-dimethylbenzene",Cc1cc(C)cc(C(C)(C)C)c1,46.2963,0,0,7.4074,0,0,0,0,0,0,0,0,24.0741,22.2222,0,0,0,0,0,0,0,0,0,0,344.95,162
"4,4-dimethyloctane",CCCCC(C)(C)CCC,42.2535,49.2958,0,8.4507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314.95,142
4methyl2pentene-,CC=CC(C)C,53.5714,0,15.4762,0,0,0,0,0,30.9524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238.15,84
"Benz(a)anthracene, 3-methyl-",Cc1ccc2c(ccc3cc4ccccc4cc32)c1,6.1983,0,0,0,0,0,0,0,0,0,0,0,59.0909,4.9587,29.7521,0,0,0,0,0,0,0,0,0,490.95,242
hexan-3-ylbenzene,CCCC(CC)c1ccccc1,18.5185,25.9259,8.0247,0,0,0,0,0,0,0,0,0,40.1235,7.4074,0,0,0,0,0,0,0,0,0,0,347.35,162
"1,1,2-trimethylcyclohexane",CC1CCCCC1(C)C,35.7143,0,0,0,44.4444,10.3175,9.5238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298.35,126
"cyclohepta-1,3-diene",C1=CCCCC=C1,0,0,0,0,44.6809,0,0,0,0,0,55.3191,0,0,0,0,0,0,0,0,0,0,0,0,0,284.25,94
"Benz(a)anthracene, 12-methyl-",Cc1c2ccccc2cc2ccc3ccccc3c12,6.1983,0,0,0,0,0,0,0,0,0,0,0,59.0909,4.9587,29.7521,0,0,0,0,0,0,0,0,0,490.95,242
1-methyl-4-prop-1-en-2-ylcyclohexane,C=C(C)C1CCC(C)CC1,21.7391,0,0,0,40.5797,18.8406,0,10.1449,0,8.6957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316.85,138
(E)-4-methylhept-3-ene,CC/C=C(\C)CCC,40.1786,37.5,0,0,0,0,0,0,11.6071,10.7143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282.35,112
"1,1bicyclohexyl",C1CCC(C2CCCCC2)CC1,0,0,0,0,84.3373,15.6627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347.15,166
"(1R,5R)-4,6,6-trimethylbicyclo[3.1.1]hept-3-ene",CC1=CC[C@@H]2C[C@H]1C2(C)C,33.0882,0,0,0,20.5882,19.1176,8.8235,0,0,0,9.5588,8.8235,0,0,0,0,0,0,0,0,0,0,0,0,305.35,136
"2,5,5-trimethylheptane",CCC(C)(C)CCC(C)C,52.8169,29.5775,9.1549,8.4507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312.85,142
[(E)-but-1-enyl]benzene,CC/C=C/c1ccccc1,11.3636,10.6061,0,0,0,0,0,0,19.697,0,0,0,49.2424,9.0909,0,0,0,0,0,0,0,0,0,0,336.75,132
"(1Z,3Z,5Z)-cycloocta-1,3,5-triene",C1=C\C=C/CC\C=C/1,0,0,0,0,26.4151,0,0,0,0,0,73.5849,0,0,0,0,0,0,0,0,0,0,0,0,0,300.95,106
"(2Z,4E)-hexa-2,4-diene",C/C=C\C=C\C,36.5854,0,0,0,0,0,0,0,63.4146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259.25,82
"Benz(a)anthracene, 2-methyl-",Cc1ccc2ccc3cc4ccccc4cc3c2c1,6.1983,0,0,0,0,0,0,0,0,0,0,0,59.0909,4.9587,29.7521,0,0,0,0,0,0,0,0,0,490.95,242
(E)-non-2-ene,C/C=C/CCCCCC,23.8095,55.5556,0,0,0,0,0,0,20.6349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305.35,126
3-methylidene-6-propan-2-ylcyclohexene,C=C1C=CC(C(C)C)CC1,22.0588,0,9.5588,0,20.5882,9.5588,0,10.2941,0,0,19.1176,8.8235,0,0,0,0,0,0,0,0,0,0,0,0,317.15,136
1-methyl-3-propan-2-ylcyclohexane,CC1CCCC(C(C)C)C1,32.1429,0,9.2857,0,40,18.5714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317.85,140
"1,1'-Biphenyl, 4-methyl-",Cc1ccc(-c2ccccc2)cc1,8.9286,0,0,0,0,0,0,0,0,0,0,0,69.6429,21.4286,0,0,0,0,0,0,0,0,0,0,383.15,168
1-methyl-2-prop-1-en-2-ylbenzene,C=C(C)c1ccccc1C,22.7273,0,0,0,0,0,0,10.6061,0,9.0909,0,0,39.3939,18.1818,0,0,0,0,0,0,0,0,0,0,328.75,132
"2,3-dimethylhex-2-ene",CCCC(C)=C(C)C,53.5714,25,0,0,0,0,0,0,0,21.4286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288.75,112
"2-ethenyl-1,3,5-trimethylbenzene",C=Cc1c(C)cc(C)cc1C,30.8219,0,0,0,0,0,0,9.589,8.9041,0,0,0,17.8082,32.8767,0,0,0,0,0,0,0,0,0,0,344.95,146
heptadecylcyclohexane,CCCCCCCCCCCCCCCCCC1CCCCC1,4.6584,69.5652,0,0,21.7391,4.0373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.25,322
"Cyclohexane, 1,2,4,5-tetramethyl-",CC1CC(C)C(C)CC1C,42.8571,0,0,0,20,37.1429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313.65,140
"2,4,4-trimethylheptane",CCCC(C)(C)CC(C)C,52.8169,29.5775,9.1549,8.4507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311.65,142
"2,7-Dimethyl-2,6-octadiene",CC(C)=CCCC=C(C)C,43.4783,20.2899,0,0,0,0,0,0,18.8406,17.3913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317.05,138
1-tert-butylnaphthalene,CC(C)(C)c1cccc2ccccc12,24.4565,0,0,6.5217,0,0,0,0,0,0,0,0,49.4565,6.5217,13.0435,0,0,0,0,0,0,0,0,0,394.75,184
1-methyl-4-propan-2-ylcyclohexane,CC1CCC(C(C)C)CC1,32.1429,0,9.2857,0,40,18.5714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317.85,140
"(Z)-5,5-dimethylhex-2-ene",C/C=C\CC(C)(C)C,53.5714,12.5,0,10.7143,0,0,0,0,23.2143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281.55,112
"Acenaphthylene, 1,2-dihydro-",c1cc2c3c(cccc3c1)CC2,0,0,0,0,18.1818,0,0,0,0,0,0,0,50.6494,15.5844,15.5844,0,0,0,0,0,0,0,0,0,408.15,154
"1,4-dihydronaphthalene",C1=CCc2ccccc2C1,0,0,0,0,21.5385,0,0,0,0,0,20,0,40,18.4615,0,0,0,0,0,0,0,0,0,0,343.85,130
"Chrysene, 6-methyl-",Cc1cc2c3ccccc3ccc2c2ccccc12,6.1983,0,0,0,0,0,0,0,0,0,0,0,59.0909,4.9587,29.7521,0,0,0,0,0,0,0,0,0,490.95,242
"1,1,3-trimethylcyclohexane",CC1CCCC(C)(C)C1,35.7143,0,0,0,44.4444,10.3175,9.5238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298.35,126
1-propan-2-yl-4-prop-1-en-2-ylbenzene,C=C(C)c1ccc(C(C)C)cc1,28.125,0,8.125,0,0,0,0,8.75,0,7.5,0,0,32.5,15,0,0,0,0,0,0,0,0,0,0,353.65,160
1-tert-butyl-4-ethylbenzene,CCc1ccc(C(C)(C)C)cc1,37.037,8.642,0,7.4074,0,0,0,0,0,0,0,0,32.0988,14.8148,0,0,0,0,0,0,0,0,0,0,349.05,162
